Current URL,New business.gov.uk destination URL,Meta Title,Meta Description
https://www.great.gov.uk/export-academy/events/understand-consumer-behaviour-in-saudi-arabia-the-uae-12-november-2024/,https://www.business.gov.uk/export-academy/events/understand-consumer-behaviour-in-saudi-arabia-the-uae-12-november-2024/,Events – Understand Middle East consumer behaviour | business.gov.uk,Get insights into customer expectations in Saudi Arabia and the UAE to tailor your export strategy.
https://www.great.gov.uk/export-opportunities/opportunities/18gh0173-construction-of-modified-standard-dpwh-deped-two-2-storey-six-6-classrooms-school-building-concepcion-juanillio-mes-lemery-iloilo,https://www.business.gov.uk/export-opportunities/opportunities/18gh0173-construction-of-modified-standard-dpwh-deped-two-2-storey-six-6-classrooms-school-building-concepcion-juanillio-mes-lemery-iloilo/,Export Opportunity – Philippines – School construction | business.gov.uk,"Construction of 2-storey, 6-classroom school building in Iloilo. Export opportunity for construction firms."
https://www.great.gov.uk/export-opportunities/opportunities/2024-244t-construction-of-the-victoria-reservoir-project-10-1966/,https://www.business.gov.uk/export-opportunities/opportunities/2024-244t-construction-of-the-victoria-reservoir-project-10-1966/,Export Opportunity – Canada – Victoria Reservoir | business.gov.uk,Export opportunity for UK firms to support the construction of the Victoria Reservoir (Project 10-1966) in Canada.
https://www.great.gov.uk/export-academy/events/what-opportunities-should-you-expect-from-indias-new-union-budget-12-march-2024/,https://www.business.gov.uk/export-academy/events/what-opportunities-should-you-expect-from-indias-new-union-budget-12-march-2024/,Events – India’s Union Budget and export outlook | business.gov.uk,"Explore what India’s latest Union Budget means for UK exporters. Understand trends, sectors, and opportunities."
https://www.great.gov.uk/export-opportunities/opportunities/22c154-construction-of-marion-road-and-sir-donald-bradman-drive-intersection-upgrade,https://www.business.gov.uk/export-opportunities/opportunities/22c154-construction-of-marion-road-and-sir-donald-bradman-drive-intersection-upgrade/,Export Opportunity – Australia – Road upgrade project | business.gov.uk,"Export opportunity to support a road infrastructure upgrade in Adelaide, including construction services and materials."
https://www.great.gov.uk/export-opportunities/opportunities/active-pharmaceutical-ingredients-api-677,https://www.business.gov.uk/export-opportunities/opportunities/active-pharmaceutical-ingredients-api-677/,Export Opportunity – Cuba – API supply | business.gov.uk,Supply active pharmaceutical ingredients (API) to Cuba. Export opportunity for UK pharmaceutical companies.
https://www.great.gov.uk/export-opportunities/opportunities/canada-drinking-water-treatment/,https://www.business.gov.uk/export-opportunities/opportunities/canada-drinking-water-treatment/,Export Opportunity – Canada – Water treatment | business.gov.uk,Supply services or solutions for drinking water treatment in Canada. Open to environmental and water tech exporters.
https://www.great.gov.uk/export-opportunities/opportunities/bag-rescue-equipment,https://www.business.gov.uk/export-opportunities/opportunities/bag-rescue-equipment/,Export Opportunity – Canada – Rescue equipment | business.gov.uk,Opportunity to export rescue equipment to Canada. Includes bags and kits for emergency response use.
https://www.great.gov.uk/export-opportunities/opportunities/diesel-fuel-en-590-83668,https://www.business.gov.uk/export-opportunities/opportunities/diesel-fuel-en-590-83668/,Export Opportunity – Poland – Diesel Fuel | business.gov.uk,Supply diesel fuel (EN 590) to Poland. Export opportunity for fuel distributors and suppliers.
https://www.great.gov.uk/export-opportunities/opportunities/discoverability-of-diverse-european-cultural-content-in-the-digital-environment,https://www.business.gov.uk/export-opportunities/opportunities/discoverability-of-diverse-european-cultural-content-in-the-digital-environment/,Export Opportunity – Belgium – Cultural Content Visibility | business.gov.uk,Help improve discoverability of diverse European cultural content online. Digital and cultural services export opportunity.
https://www.great.gov.uk/export-opportunities/opportunities/doc4228260681-rfp-security-awareness-training-and-a-simulated-phishing-platform,https://www.business.gov.uk/export-opportunities/opportunities/doc4228260681-rfp-security-awareness-training-and-a-simulated-phishing-platform/,Export Opportunity – Canada – Cybersecurity Training | business.gov.uk,Provide security awareness training and a phishing simulation platform. Export opportunity in Canada’s public sector.
https://www.great.gov.uk/export-opportunities/opportunities/ecole-nesbitt-lot-2-major-renovation,https://www.business.gov.uk/export-opportunities/opportunities/ecole-nesbitt-lot-2-major-renovation/,Export Opportunity – Canada – School Renovation | business.gov.uk,Major renovation project at École Nesbitt in Canada. Construction and project management services required.
https://www.great.gov.uk/export-opportunities/opportunities/engineering-services-129,https://www.business.gov.uk/export-opportunities/opportunities/engineering-services-129/,Export Opportunity – France – Engineering Services | business.gov.uk,"Export engineering expertise to France. Opportunity for UK firms in civil, mechanical or structural engineering."
https://www.great.gov.uk/export-opportunities/opportunities/food-services-at-the-canadian-space-agency-in-saint-hubert-quebec-servicesalimentairesasc2020foodservicescsa2020,https://www.business.gov.uk/export-opportunities/opportunities/food-services-at-the-canadian-space-agency-in-saint-hubert-quebec-servicesalimentairesasc2020foodservicescsa2020/,Export Opportunity – Canada – Food Services | business.gov.uk,"Provide food services to the Canadian Space Agency in Saint-Hubert, Quebec. Catering and facility services required."
https://www.great.gov.uk/export-opportunities/opportunities/ground-based-air-defence-qualified-bidders-list,https://www.business.gov.uk/export-opportunities/opportunities/ground-based-air-defence-qualified-bidders-list/,Export Opportunity – Canada – Air Defence Suppliers | business.gov.uk,Apply to become a qualified bidder for Canada's ground-based air defence projects. Military and defence suppliers sought.
https://www.great.gov.uk/export-opportunities/opportunities/hardware-software-and-support-services,https://www.business.gov.uk/export-opportunities/opportunities/hardware-software-and-support-services/,Export Opportunity – Global – Tech Support Services | business.gov.uk,"Provide hardware, software and ongoing support services. IT and tech solutions export opportunity for global markets."
https://www.great.gov.uk/export-opportunities/opportunities/ifib-act-jftc-24-46,https://www.business.gov.uk/export-opportunities/opportunities/ifib-act-jftc-24-46/,Export Opportunity – NATO – JFTC Contractor Support | business.gov.uk,Provide contractor support to NATO's Joint Force Training Centre (JFTC). Services for military training operations.
https://www.great.gov.uk/export-opportunities/opportunities/india-cattle-gallstone-551,https://www.business.gov.uk/export-opportunities/opportunities/india-cattle-gallstone-551/,Export Opportunity – India – Cattle Gallstone | business.gov.uk,Indian buyer seeking UK suppliers of cattle gallstones. Niche opportunity in the animal products export sector.
https://www.great.gov.uk/export-opportunities/opportunities/india-kerala-based-importer-is-looking-to-import-raw-melamine-material,https://www.business.gov.uk/export-opportunities/opportunities/india-kerala-based-importer-is-looking-to-import-raw-melamine-material/,Export Opportunity – India – Raw Melamine | business.gov.uk,Kerala-based importer seeks raw melamine material. Chemical export opportunity for UK suppliers.
https://www.great.gov.uk/export-opportunities/opportunities/india-trader-is-looking-to-import-active-pharma-ingredients-api-and-api-intermediates,https://www.business.gov.uk/export-opportunities/opportunities/india-trader-is-looking-to-import-active-pharma-ingredients-api-and-api-intermediates/,Export Opportunity – India – API Supply | business.gov.uk,Indian trader wants to import Active Pharmaceutical Ingredients and intermediates. Life sciences export opportunity.
https://www.great.gov.uk/export-opportunities/opportunities/mine-tailings-recycling,https://www.business.gov.uk/export-opportunities/opportunities/mine-tailings-recycling/,Export Opportunity – Brazil – Mine Waste Recycling | business.gov.uk,Brazilian opportunity to support mine tailings recycling. Environmental and circular economy solutions required.
https://www.great.gov.uk/export-opportunities/opportunities/legionella-control-services,https://www.business.gov.uk/export-opportunities/opportunities/legionella-control-services/,Export Opportunity – Ireland – Legionella Services | business.gov.uk,Provide Legionella control services to Irish clients. Water hygiene and health compliance opportunity for UK firms.
https://www.great.gov.uk/export-opportunities/opportunities/nato-cyber-threat-intelligence-products,https://www.business.gov.uk/export-opportunities/opportunities/nato-cyber-threat-intelligence-products/,Export Opportunity – NATO – Cyber Threat Intelligence | business.gov.uk,NATO seeks suppliers of cyber threat intelligence tools and products. Security and intelligence export opportunity.
https://www.great.gov.uk/export-opportunities/opportunities/norway-advance-passenger-information-api-solutions,https://www.business.gov.uk/export-opportunities/opportunities/norway-advance-passenger-information-api-solutions/,Export Opportunity – Norway – API Solutions | business.gov.uk,Provide advance passenger information (API) solutions to Norway’s border control or aviation authority.
https://www.great.gov.uk/export-opportunities/opportunities/non-revenue-water-reduction-program,https://www.business.gov.uk/export-opportunities/opportunities/non-revenue-water-reduction-program/,Export Opportunity – Jamaica – Water Reduction Programme | business.gov.uk,Support Jamaica’s non-revenue water reduction programme. Engineering and water efficiency opportunity.
https://www.great.gov.uk/export-opportunities/opportunities/oxygen-supply-equipment-32455,https://www.business.gov.uk/export-opportunities/opportunities/oxygen-supply-equipment-32455/,Export Opportunity – Poland – Oxygen Supply Equipment | business.gov.uk,Export opportunity to supply oxygen-related medical equipment to Poland. Healthcare suppliers needed.
https://www.great.gov.uk/export-opportunities/opportunities/software-to-support-nato-core-geographical-information-service,https://www.business.gov.uk/export-opportunities/opportunities/software-to-support-nato-core-geographical-information-service/,Export Opportunity – NATO – Geospatial Software | business.gov.uk,NATO seeks software for its core geographical information services. Defence and GIS software suppliers.
https://www.great.gov.uk/export-opportunities/opportunities/reconfiguration-of-the-saint-charles-nord-interchange,https://www.business.gov.uk/export-opportunities/opportunities/reconfiguration-of-the-saint-charles-nord-interchange/,Export Opportunity – Canada – Transport Infrastructure | business.gov.uk,Reconfigure Saint-Charles Nord interchange in Canada. Infrastructure design and build opportunity.
https://www.great.gov.uk/export-opportunities/opportunities/repair-and-maintenance-services-of-medical-equipment-312,https://www.business.gov.uk/export-opportunities/opportunities/repair-and-maintenance-services-of-medical-equipment-312/,Export Opportunity – Poland – Medical Equipment Services | business.gov.uk,Provide repair and maintenance services for medical equipment in Poland. Healthcare support services.
https://www.great.gov.uk/export-opportunities/opportunities/technology-transfer-opportunity-atomic-number-z-grade-radiation-shields-from-fiber-metal-laminates-lar-tops-201,https://www.business.gov.uk/export-opportunities/opportunities/technology-transfer-opportunity-atomic-number-z-grade-radiation-shields-from-fiber-metal-laminates-lar-tops-201/,Export Opportunity – USA – Radiation Shield Technology | business.gov.uk,Technology transfer for radiation shields using fibre metal laminates. Opportunity for R&D specialists.
https://www.great.gov.uk/export-opportunities/opportunities/spares-for-armament-loaders/,https://www.business.gov.uk/export-opportunities/opportunities/spares-for-armament-loaders/,Export Opportunity – Canada – Armament Loader Spares | business.gov.uk,Supply spare parts for armament loaders to Canada. Defence logistics and parts supply opportunity.
https://www.great.gov.uk/export-opportunities/opportunities/technology-transfer-opportunity-nasa-427-a-new-aluminum-alloy-mfs-tops-8,https://www.business.gov.uk/export-opportunities/opportunities/technology-transfer-opportunity-nasa-427-a-new-aluminum-alloy-mfs-tops-8/,Export Opportunity – USA – NASA Aluminum Alloy IP | business.gov.uk,Technology transfer of NASA-427 aluminium alloy. Licensing opportunity for advanced materials use.
https://www.great.gov.uk/export-opportunities/opportunities/upgrade-of-nato-dcis-capability,https://www.business.gov.uk/export-opportunities/opportunities/upgrade-of-nato-dcis-capability/,Export Opportunity – NATO – DCIS Capability Upgrade | business.gov.uk,Upgrade NATO’s Deployable CIS capability. Defence communications technology and integration opportunity.
https://www.great.gov.uk/export-opportunities/opportunities/yvr-rfp-3194-supply-install-parking-access-and-revenue-control-system-94306,https://www.business.gov.uk/export-opportunities/opportunities/yvr-rfp-3194-supply-install-parking-access-and-revenue-control-system-94306/,Export Opportunity – Canada – Parking System Supply | business.gov.uk,Supply and install parking access and revenue control system at Vancouver International Airport.
https://www.great.gov.uk/international/buy-from-the-uk/find-a-supplier/supplier/13287492/,https://www.business.gov.uk/invest-in-uk/buy-from-the-uk/find-a-supplier/supplier/13287492/,Buy from the UK – Westbridge Business Immigration Ltd | business.gov.uk,Westbridge Business Immigration Ltd is a UK supplier. View their profile to connect and trade globally.
https://www.great.gov.uk/international/buy-from-the-uk/find-a-supplier/supplier/10740520/,https://www.business.gov.uk/invest-in-uk/buy-from-the-uk/find-a-supplier/supplier/10740520/,Buy from the UK – Haynes Foods Limited | business.gov.uk,Haynes Foods Limited is a UK supplier. Visit their profile to explore trade and investment opportunities.
https://www.great.gov.uk/support/managing-business-risk-and-corruption/overseas-legal-advice/,https://www.business.gov.uk/export-from-uk/support-topics/managing-business-risk-and-corruption/overseas-legal-advice/,Support – Overseas Legal Advice | business.gov.uk,"Get legal advice when trading internationally. Learn about local regulations, compliance, and due diligence."
https://www.great.gov.uk/learn/categories/market-research/evaluate-opportunities/move-accidental-exporting-strategic-exporting/,https://www.business.gov.uk/export-from-uk/learn/categories/market-research/evaluate-opportunities/move-accidental-exporting-strategic-exporting/,Learn – Strategic Export Planning | business.gov.uk,Learn how to move from accidental to strategic exporting. Build a focused plan for international growth.
https://www.great.gov.uk/international/investment/vaccine-development-and-manufacture-in-liverpool-city-region/,https://www.business.gov.uk/invest-in-uk/investment/vaccine-development-and-manufacture-in-liverpool-city-region/,Invest in the UK – Vaccine Development in Liverpool | business.gov.uk,Discover investment opportunities in Liverpool's growing vaccine development and manufacturing sector.
https://www.great.gov.uk/campaign-site/uk-services-for-buyers-in-the-middle-east/uk-design-and-architecture/design-and-architecture-fosterandpartners/,https://www.business.gov.uk/campaign/uk-services-for-buyers-in-the-middle-east/uk-design-and-architecture/design-and-architecture-fosterandpartners/,Middle East – Foster + Partners | business.gov.uk,Learn how Foster + Partners is shaping sustainable architecture in the Middle East. Explore case studies.
https://www.great.gov.uk/campaign-site/grow-your-tech-business-in-the--uk/semiconductor-technology/,https://www.business.gov.uk/campaign/grow-your-tech-business-in-the--uk/semiconductor-technology/,Technology – Semiconductor Technology | business.gov.uk,Explore the UK's thriving semiconductor sector. Discover innovation and export support for UK tech businesses.
https://www.great.gov.uk/export-academy/events/get-your-business-ready-for-south-asia-07-may-2024/,https://www.business.gov.uk/export-academy/events/get-your-business-ready-for-south-asia-07-may-2024/,Events – South Asia Export Readiness | business.gov.uk,Get your business ready for export success in South Asia. Learn market entry strategies and support options.
https://www.great.gov.uk/export-academy/events/get-your-business-ready-for-the-english-speaking-caribbean-06-february-2025/,https://www.business.gov.uk/export-academy/events/get-your-business-ready-for-the-english-speaking-caribbean-06-february-2025/,Events – Export to the Caribbean | business.gov.uk,Join this session to explore export potential in the English-speaking Caribbean. Advice and support included.
https://www.great.gov.uk/export-academy/events/promoting-trade-digitalisation-with-the-international-chambers-of-commerce-09-november-2023/,https://www.business.gov.uk/export-academy/events/promoting-trade-digitalisation-with-the-international-chambers-of-commerce-09-november-2023/,Events – Trade Digitalisation & ICC | business.gov.uk,Discover how trade digitalisation can benefit your business with insights from the International Chamber of Commerce.
https://www.great.gov.uk/export-academy/events/linkedin-the-ultimate-lead-generator-05-september-2024/,https://www.business.gov.uk/export-academy/events/linkedin-the-ultimate-lead-generator-05-september-2024/,Events – LinkedIn for Lead Generation | business.gov.uk,Learn how to use LinkedIn effectively to generate leads and grow your international customer base.
https://www.great.gov.uk/export-opportunities/opportunities/administrative-development-project-services-12890,https://www.business.gov.uk/export-opportunities/opportunities/administrative-development-project-services-12890/,Export Opportunity – Germany – Admin Project Services | business.gov.uk,Provide services for an administrative development project in Germany. Public sector consultancy opportunity.
https://www.great.gov.uk/export-academy/events/sell-your-financial-professional-and-business-services-in-australia-and-new-zealand-11-march-2024/,https://www.business.gov.uk/export-academy/events/sell-your-financial-professional-and-business-services-in-australia-and-new-zealand-11-march-2024/,Events – Sell Services to Australia & NZ | business.gov.uk,"Discover how to sell financial, professional, and business services in Australia and New Zealand."
https://www.great.gov.uk/export-academy/events/spot-the-difference-business-culture-in-latin-america-21-march-2024/,https://www.business.gov.uk/export-academy/events/spot-the-difference-business-culture-in-latin-america-21-march-2024/,Events – Business Culture in Latin America | business.gov.uk,Learn the key cultural differences in doing business across Latin America. Build confidence and credibility.
https://www.great.gov.uk/export-opportunities/opportunities/airborne-decryptor-units,https://www.business.gov.uk/export-opportunities/opportunities/airborne-decryptor-units/,Export Opportunity – USA – Airborne Decryptors | business.gov.uk,Supply airborne decryptor units for defence operations in the United States. Aerospace and defence sector.
https://www.great.gov.uk/export-academy/events/understanding-mocra-navigating-us-cosmetic-regulations-for-uk-smes-07-october-2024/,https://www.business.gov.uk/export-academy/events/understanding-mocra-navigating-us-cosmetic-regulations-for-uk-smes-07-october-2024/,Events – MoCRA & US Cosmetics Regulations | business.gov.uk,Navigate U.S. MoCRA cosmetic regulations and ensure compliance as a UK SME. A must for beauty exporters.
https://www.great.gov.uk/export-opportunities/opportunities/anti-submarine-warfare-tactical-trainer-simulator,https://www.business.gov.uk/export-opportunities/opportunities/anti-submarine-warfare-tactical-trainer-simulator/,Export Opportunity – Bangladesh – ASW Simulator | business.gov.uk,Provide anti-submarine warfare tactical trainer simulators to Bangladesh. Defence and simulation tech.
https://www.great.gov.uk/export-opportunities/opportunities/cosmetics-and-skincare-products,https://www.business.gov.uk/export-opportunities/opportunities/cosmetics-and-skincare-products/,Export Opportunity – Hong Kong – Cosmetics & Skincare | business.gov.uk,Export cosmetics and skincare products to Hong Kong. Growing demand for British beauty brands.
https://www.great.gov.uk/export-opportunities/opportunities/cambodia-climate-resilience-program-ccrp/,https://www.business.gov.uk/export-opportunities/opportunities/cambodia-climate-resilience-program-ccrp/,Export Opportunity – Australia – CCRP Cambodia | business.gov.uk,Support Cambodia’s Climate Resilience Program (CCRP) through services and innovation in infrastructure.
https://www.great.gov.uk/export-opportunities/opportunities/design-and-build-of-sensory-room-for-hidden-disabilities-at-bahrain-international-airport,https://www.business.gov.uk/export-opportunities/opportunities/design-and-build-of-sensory-room-for-hidden-disabilities-at-bahrain-international-airport/,Export Opportunity – Bahrain – Sensory Room Design | business.gov.uk,Design and build a sensory room for travellers with hidden disabilities at Bahrain International Airport.
https://www.great.gov.uk/export-opportunities/opportunities/digital-clinical-practice-manual-dcpm-solution,https://www.business.gov.uk/export-opportunities/opportunities/digital-clinical-practice-manual-dcpm-solution/,Export Opportunity – Australia – DCPM Solution | business.gov.uk,Deliver a digital clinical practice manual solution for healthcare professionals in Australia.
https://www.great.gov.uk/export-opportunities/opportunities/directorate-of-procurement-navy-islamabad-tender-for-top-head-shaft,https://www.business.gov.uk/export-opportunities/opportunities/directorate-of-procurement-navy-islamabad-tender-for-top-head-shaft/,Export Opportunity – Pakistan – Naval Equipment | business.gov.uk,"Supply a TOP (head) shaft as part of a tender issued by the Directorate of Procurement (Navy), Islamabad."
https://www.great.gov.uk/export-opportunities/opportunities/engines-for-supply-vessels,https://www.business.gov.uk/export-opportunities/opportunities/engines-for-supply-vessels/,Export Opportunity – Bangladesh – Marine Engines | business.gov.uk,Supply engines for supply vessels in Bangladesh. Maritime sector equipment and parts needed.
https://www.great.gov.uk/export-opportunities/opportunities/f6140-240541-itq-dfo-wharf-reconstruction-torbay-nl/,https://www.business.gov.uk/export-opportunities/opportunities/f6140-240541-itq-dfo-wharf-reconstruction-torbay-nl/,Export Opportunity – Canada – Wharf Reconstruction | business.gov.uk,"ITQ issued for DFO wharf reconstruction at Torbay, NL. Canadian marine infrastructure tender."
https://www.great.gov.uk/export-opportunities/opportunities/government-of-quebec-s-electronic-tendering-system-seao-2022,https://www.business.gov.uk/export-opportunities/opportunities/government-of-quebec-s-electronic-tendering-system-seao-2022/,Export Opportunity – Canada – SEAO Tender Platform | business.gov.uk,Register to access Quebec’s electronic procurement system (SEAO) and bid for government contracts.
https://www.great.gov.uk/export-opportunities/opportunities/greece-automatic-number-plate-recognition-anpr-system/,https://www.business.gov.uk/export-opportunities/opportunities/greece-automatic-number-plate-recognition-anpr-system/,Export Opportunity – Greece – ANPR System | business.gov.uk,Supply an automatic number plate recognition system for traffic monitoring and enforcement in Greece.
https://www.great.gov.uk/export-opportunities/opportunities/high-frequency-hf-radios-for-project-manager-tactical-radios-pm-tr-request-for-information,https://www.business.gov.uk/export-opportunities/opportunities/high-frequency-hf-radios-for-project-manager-tactical-radios-pm-tr-request-for-information/,Export Opportunity – USA – HF Radios RFI | business.gov.uk,Supply high frequency radios for the US Army’s tactical communications. Find out about the opportunity.
https://www.great.gov.uk/export-opportunities/opportunities/india-supply-of-frozen-pig-semen-to-a-national-pig-research-institute/,https://www.business.gov.uk/export-opportunities/opportunities/india-supply-of-frozen-pig-semen-to-a-national-pig-research-institute/,Export Opportunity – India – Frozen Pig Semen | business.gov.uk,Supply frozen pig semen to India’s national pig research institute. Agritech and animal genetics sector.
https://www.great.gov.uk/export-opportunities/opportunities/hong-kong-mtrc-on-board-rail-inspection-system-oris-for-new-trains/,https://www.business.gov.uk/export-opportunities/opportunities/hong-kong-mtrc-on-board-rail-inspection-system-oris-for-new-trains/,Export Opportunity – Hong Kong – Rail Inspection | business.gov.uk,Provide an on-board rail inspection system (ORIS) for new MTRC trains in Hong Kong. Rail tech tender.
https://www.great.gov.uk/export-opportunities/opportunities/lawn-mower-24799,https://www.business.gov.uk/export-opportunities/opportunities/lawn-mower-24799/,Export Opportunity – Austria – Lawn Mower | business.gov.uk,Export lawn mowers to Austria under a new procurement opportunity. Garden and landscaping equipment.
https://www.great.gov.uk/export-opportunities/opportunities/nato-logistics-services-framework,https://www.business.gov.uk/export-opportunities/opportunities/nato-logistics-services-framework/,Export Opportunity – NATO – Logistics Framework | business.gov.uk,NATO seeks suppliers for logistics services under a new framework contract. Defence support services.
https://www.great.gov.uk/export-opportunities/opportunities/nato-next-generation-modelling-and-simulation-capability,https://www.business.gov.uk/export-opportunities/opportunities/nato-next-generation-modelling-and-simulation-capability/,Export Opportunity – NATO – Simulation Capability | business.gov.uk,Supply NATO with next-generation modelling and simulation capabilities for military training and ops.
https://www.great.gov.uk/export-opportunities/opportunities/modified-persistent-surveillan-systems-tethered-pss-t-large-for-the-kingdom-of-saudi-arabia-ksa,https://www.business.gov.uk/export-opportunities/opportunities/modified-persistent-surveillan-systems-tethered-pss-t-large-for-the-kingdom-of-saudi-arabia-ksa/,Export Opportunity – USA – Surveillance Systems | business.gov.uk,Provide tethered surveillance systems for use in the Kingdom of Saudi Arabia. Defence tech needed.
https://www.great.gov.uk/export-opportunities/opportunities/nato-obsolete-watchman-radar-transmitter-tx-replacement,https://www.business.gov.uk/export-opportunities/opportunities/nato-obsolete-watchman-radar-transmitter-tx-replacement/,Export Opportunity – NATO – Radar Tx Replacement | business.gov.uk,Replace obsolete Watchman radar transmitter (Tx) units for NATO. Defence communications contract.
https://www.great.gov.uk/export-opportunities/opportunities/nato-supply-and-delivery-of-amis-cardstock,https://www.business.gov.uk/export-opportunities/opportunities/nato-supply-and-delivery-of-amis-cardstock/,Export Opportunity – NATO – AMIS Cardstock | business.gov.uk,Supply and deliver AMIS cardstock to NATO. Print and documentation supply for secure defence use.
https://www.great.gov.uk/export-opportunities/opportunities/notification-of-intent-to-invite-for-bids-topfas-bmd,https://www.business.gov.uk/export-opportunities/opportunities/notification-of-intent-to-invite-for-bids-topfas-bmd/,Export Opportunity – Intent to Bid – TOPFAS BMD | business.gov.uk,Notification of intent to bid for NATO’s TOPFAS Ballistic Missile Defence opportunity. Defence systems.
https://www.great.gov.uk/export-opportunities/opportunities/nikon-ti2-e-inverted-microscope-with-a-high-content-widefield-and-c2-duv-b-confocal-system,https://www.business.gov.uk/export-opportunities/opportunities/nikon-ti2-e-inverted-microscope-with-a-high-content-widefield-and-c2-duv-b-confocal-system/,Export Opportunity – USA – Nikon Microscope | business.gov.uk,Supply a Nikon Ti2-E inverted microscope with advanced confocal imaging. Research and lab tech.
https://www.great.gov.uk/export-opportunities/opportunities/pharmaceutical-products-62088,https://www.business.gov.uk/export-opportunities/opportunities/pharmaceutical-products-62088/,Export Opportunity – Poland – Pharmaceutical Products | business.gov.uk,Export pharmaceutical products to Poland. Healthcare and pharmaceutical supply opportunity.
https://www.great.gov.uk/export-opportunities/opportunities/overhaul-repair-of-eros-full-faced-oxygen-mask,https://www.business.gov.uk/export-opportunities/opportunities/overhaul-repair-of-eros-full-faced-oxygen-mask/,Export Opportunity – USA – Oxygen Mask Repair | business.gov.uk,Overhaul and repair of EROS full-faced oxygen masks for aviation or defence use in the US.
https://www.great.gov.uk/export-opportunities/opportunities/pharmaceutical-raw-materials-1302,https://www.business.gov.uk/export-opportunities/opportunities/pharmaceutical-raw-materials-1302/,Export Opportunity – Bangladesh – Pharma Raw Materials | business.gov.uk,Supply raw materials for pharmaceutical manufacturing in Bangladesh. Health and chemical sectors.
https://www.great.gov.uk/export-opportunities/opportunities/rehabilitation-and-upgrading-of-mont-blanc-treatment-plant/,https://www.business.gov.uk/export-opportunities/opportunities/rehabilitation-and-upgrading-of-mont-blanc-treatment-plant/,Export Opportunity – Mauritius – Treatment Plant | business.gov.uk,Rehabilitate and upgrade the Mont Blanc treatment plant in Mauritius. Water infrastructure contract.
https://www.great.gov.uk/export-opportunities/opportunities/rsaf-f-15sa-program-spare-parts,https://www.business.gov.uk/export-opportunities/opportunities/rsaf-f-15sa-program-spare-parts/,Export Opportunity – USA – RSAF F-15SA Parts | business.gov.uk,Supply spare parts for the Royal Saudi Air Force’s F-15SA programme. Aerospace and defence sector.
https://www.great.gov.uk/export-opportunities/opportunities/request-for-proposal-identity-services-and-access-management-solution-isams-g9292-227767-b,https://www.business.gov.uk/export-opportunities/opportunities/request-for-proposal-identity-services-and-access-management-solution-isams-g9292-227767-b/,Export Opportunity – Canada – iSAMS RFP | business.gov.uk,Bid to deliver identity and access management solutions for Canadian public sector. Cybersecurity tech.
https://www.great.gov.uk/export-opportunities/opportunities/sensitive-compartmented-information-facility-scif-training-in-st-louis-mo,https://www.business.gov.uk/export-opportunities/opportunities/sensitive-compartmented-information-facility-scif-training-in-st-louis-mo/,Export Opportunity – USA – SCIF Training | business.gov.uk,"Provide SCIF training services in St. Louis, Missouri. Secure information training and compliance."
https://www.great.gov.uk/export-opportunities/opportunities/rehabilitation-works-for-ras-abu-jarjur-bwro-plant,https://www.business.gov.uk/export-opportunities/opportunities/rehabilitation-works-for-ras-abu-jarjur-bwro-plant/,Export Opportunity – Bahrain – BWRO Plant Works | business.gov.uk,Undertake rehabilitation works for the Ras Abu Jarjur BWRO plant in Bahrain. Water sector tender.
https://www.great.gov.uk/export-opportunities/opportunities/spare-parts-and-accessories-for-vehicles-and-vehicle-engines-84,https://www.business.gov.uk/export-opportunities/opportunities/spare-parts-and-accessories-for-vehicles-and-vehicle-engines-84/,Export Opportunity – France – Vehicle Parts | business.gov.uk,Supply spare parts and accessories for vehicles and engines to France. Auto and engineering sector opportunity.
https://www.great.gov.uk/export-opportunities/opportunities/supply-and-delivery-of-amis-cardstock,https://www.business.gov.uk/export-opportunities/opportunities/supply-and-delivery-of-amis-cardstock/,Export Opportunity – NATO – AMIS Cardstock | business.gov.uk,Supply and deliver AMIS cardstock for NATO use. Defence print and documentation opportunity.
https://www.great.gov.uk/export-opportunities/opportunities/specialised-it-consultancy-services-sitco,https://www.business.gov.uk/export-opportunities/opportunities/specialised-it-consultancy-services-sitco/,Export Opportunity – Belgium – IT Consultancy | business.gov.uk,Provide specialised IT consultancy services (SITCO) for European institutions. Digital services tender.
https://www.great.gov.uk/export-opportunities/opportunities/technology-transfer-opportunity-electroactive-material-for-wound-healing-lar-tops-194,https://www.business.gov.uk/export-opportunities/opportunities/technology-transfer-opportunity-electroactive-material-for-wound-healing-lar-tops-194/,Export Opportunity – USA – Wound Healing Tech | business.gov.uk,Tech transfer: electroactive material designed to accelerate wound healing. Health innovation licensing.
https://www.great.gov.uk/export-opportunities/opportunities/technology-transfer-opportunity-visar-video-analysis-and-editing-software-top8-58,https://www.business.gov.uk/export-opportunities/opportunities/technology-transfer-opportunity-visar-video-analysis-and-editing-software-top8-58/,Export Opportunity – USA – VISAR Software | business.gov.uk,Tech transfer opportunity for VISAR video analysis and editing software. Apply for licensing rights.
https://www.great.gov.uk/export-opportunities/opportunities/the-three-lounges-at-ber-vip-lounge-zeitgeist-ber-lounges-tegel-and-tempelhof/,https://www.business.gov.uk/export-opportunities/opportunities/the-three-lounges-at-ber-vip-lounge-zeitgeist-ber-lounges-tegel-and-tempelhof/,Export Opportunity – Germany – BER Airport Lounges | business.gov.uk,"Provide services or solutions for VIP and public lounges at BER Airport including Zeitgeist, Tegel, and Tempelhof."
